customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00172,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),54.78,4388.29,Yes
CUST-00173,Female,0,Yes,Yes,13,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,58.75,289.5,Yes
CUST-00174,Female,0,No,No,59,Yes,No,DSL,No internet service,No,Yes,No,Yes,No internet service,One year,No,Bank transfer (automatic),64.1,8420.92,No
CUST-00175,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,41.94,544.39,Yes
CUST-00176,Male,0,Yes,No,72,Yes,No,DSL,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Mailed check,91.3,2532.89,No
CUST-00177,Male,0,Yes,No,19,Yes,No,DSL,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,49.12,5496.75,No
CUST-00178,Male,0,No,No,57,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,76.19,5578.48,No
CUST-00179,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),31.77,3726.28,No
CUST-00180,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,One year,Yes,Mailed check,21.02,7549.51,No
CUST-00181,Male,0,No,Yes,14,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,33.25,2902.55,No
CUST-00182,Female,0,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),53.69,1360.71,Yes
CUST-00183,Male,0,No,No,49,No,No,DSL,No internet service,No,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,32.22,380.89,No
CUST-00184,Male,0,Yes,No,32,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,84.51,1200.09,No
CUST-00185,Male,0,No,No,11,Yes,No,No,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),34.62,8295.59,No
CUST-00186,Female,1,No,Yes,60,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,99.96,2706.12,No
CUST-00187,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),98.24,5710.83,Yes
CUST-00188,Male,0,Yes,Yes,61,Yes,No,No,No internet service,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),46.75,8413.47,No
CUST-00189,Female,0,No,Yes,5,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,65.06,7694.23,Yes
CUST-00190,Male,0,No,Yes,36,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,86.9,4389.93,No
CUST-00191,Male,0,No,No,64,Yes,No,No,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,60.9,750.89,No
CUST-00192,Male,0,No,No,32,No,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,26.12,6250.16,Yes
CUST-00193,Male,0,No,No,71,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),46.13,1161.6,No
CUST-00194,Male,0,Yes,No,66,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,69.84,1300.75,No
CUST-00195,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.29,7640.07,Yes
CUST-00196,Female,0,No,No,21,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,25.21,5799.16,Yes
CUST-00197,Female,1,No,No,40,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.99,8080.92,Yes
CUST-00198,Male,0,No,No,42,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),111.82,8322.94,No
CUST-00199,Male,1,Yes,No,72,Yes,No phone service,No,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.22,4008.48,No
CUST-00200,Male,0,Yes,Yes,46,Yes,No,DSL,No,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,56.19,5816.65,No
CUST-00201,Female,1,Yes,No,41,Yes,No,No,No,No,Yes,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),85.17,5694.52,No
CUST-00202,Male,1,Yes,No,4,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.27,995.73,No
CUST-00203,Male,0,No,Yes,14,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),41.44,5383.67,Yes
CUST-00204,Female,0,No,No,14,Yes,No,No,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,115.58,978.02,No
CUST-00205,Male,0,No,Yes,53,No,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,Yes,Electronic check,70.61,7435.73,No
CUST-00206,Female,0,No,Yes,29,Yes,Yes,DSL,Yes,No,No internet service,No,No internet service,No,Two year,No,Electronic check,55.54,8063.51,No
CUST-00207,Female,0,Yes,Yes,23,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),94.78,3389.73,No
CUST-00208,Female,0,No,No,31,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),28.52,6031.1,No
CUST-00209,Male,0,Yes,No,71,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),108.91,6082.04,No
CUST-00210,Male,0,Yes,No,61,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.84,453.35,No
CUST-00211,Male,1,No,Yes,23,Yes,No,No,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,56.09,1432.91,Yes
CUST-00212,Male,0,Yes,No,8,Yes,No,DSL,No,No,No internet service,Yes,No,No,Month-to-month,No,Electronic check,36.98,7695.08,No
CUST-00213,Male,0,Yes,No,16,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,104.63,1735.67,Yes
CUST-00214,Male,0,No,Yes,26,Yes,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,114.34,6589.56,No
CUST-00215,Male,1,Yes,No,29,Yes,No,DSL,No,No,No internet service,No,No,No,One year,No,Bank transfer (automatic),23.06,5148.1,No
CUST-00216,Female,0,Yes,Yes,6,Yes,No,No,No,Yes,No,No,No internet service,Yes,One year,No,Credit card (automatic),117.49,6204.49,No
CUST-00217,Male,0,No,Yes,37,Yes,No,No,No,No,No,No,No internet service,No internet service,One year,Yes,Electronic check,57.08,1307.94,No
CUST-00218,Female,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,99.27,6990.17,No
CUST-00219,Male,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,64.26,3190.05,Yes
CUST-00220,Male,0,No,Yes,61,Yes,No,No,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),70.69,8583.0,No
CUST-00221,Male,1,Yes,Yes,41,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),72.11,3771.94,No
CUST-00222,Female,0,No,Yes,18,Yes,No,DSL,Yes,No internet service,No,No,Yes,Yes,Two year,No,Mailed check,115.07,2772.25,Yes
CUST-00223,Female,0,Yes,Yes,16,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,81.55,1258.78,No
CUST-00224,Female,1,Yes,Yes,51,Yes,Yes,No,No,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),48.01,626.24,No
CUST-00225,Female,0,No,No,37,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,81.22,7658.56,No
CUST-00226,Male,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),27.32,1076.79,No
CUST-00227,Female,1,Yes,No,68,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),51.55,7648.41,No
CUST-00228,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,35.71,4787.82,No
CUST-00229,Male,0,Yes,No,60,Yes,Yes,No,No,No,Yes,No,No,No,Two year,Yes,Electronic check,79.16,5758.25,No
CUST-00230,Female,0,No,Yes,53,Yes,Yes,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,71.7,7011.47,No
CUST-00231,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),91.08,4714.17,No
CUST-00232,Female,0,Yes,No,30,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),52.27,4286.89,No
CUST-00233,Female,0,Yes,Yes,64,Yes,No,No,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,117.29,6802.35,No
CUST-00234,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,50.41,3623.3,Yes
CUST-00235,Female,1,Yes,Yes,23,Yes,No,DSL,No,No internet service,No,Yes,No,Yes,Two year,No,Credit card (automatic),23.5,700.06,No
CUST-00236,Female,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),45.43,5483.54,No
CUST-00237,Female,1,No,No,28,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,80.95,324.36,No
CUST-00238,Male,0,Yes,No,7,Yes,Yes,No,No,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,94.66,5213.48,No
CUST-00239,Female,0,Yes,No,42,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,42.56,4444.79,No
CUST-00240,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Two year,No,Electronic check,96.64,2662.89,No
CUST-00241,Male,0,No,No,68,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),52.03,3010.66,No
CUST-00242,Female,0,No,Yes,44,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,34.74,3961.65,No
CUST-00243,Male,1,No,Yes,13,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),32.36,4276.18,No
CUST-00244,Male,0,No,Yes,33,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),100.48,3697.15,No
CUST-00245,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,42.03,3417.5,No
CUST-00246,Male,0,Yes,Yes,48,Yes,Yes,No,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,40.36,2826.45,No
CUST-00247,Male,0,No,Yes,5,Yes,No phone service,No,No,No internet service,No internet service,No internet service,Yes,No,Two year,No,Mailed check,106.98,5630.67,No
CUST-00248,Male,0,No,No,61,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,54.9,3565.87,No
CUST-00249,Male,0,No,No,3,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),117.78,2771.63,No
CUST-00250,Female,0,No,No,24,Yes,No,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,45.33,7841.71,No
CUST-00251,Male,0,No,No,34,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,84.61,1594.11,No
CUST-00252,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),37.8,1277.32,No
CUST-00253,Male,0,No,No,20,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,37.6,6749.31,No
CUST-00254,Male,0,No,No,41,Yes,No,No,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),99.55,1021.26,No
CUST-00255,Male,1,No,Yes,20,Yes,Yes,No,No,No,No,Yes,No internet service,No,Month-to-month,No,Mailed check,111.3,2369.9,No
CUST-00256,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),108.13,3059.51,Yes
CUST-00257,Female,0,No,No,57,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,102.05,2500.22,Yes
CUST-00258,Female,0,No,No,42,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No,One year,Yes,Credit card (automatic),76.87,6383.38,No
CUST-00259,Male,0,Yes,Yes,25,Yes,Yes,No,No,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,29.62,1731.3,No
CUST-00260,Male,1,Yes,Yes,41,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,52.18,5995.52,No
CUST-00261,Female,0,Yes,No,41,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,46.49,2547.24,No
CUST-00262,Male,0,No,Yes,3,No,Yes,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,No,Electronic check,43.44,7442.78,No
CUST-00263,Male,0,No,No,43,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),116.06,7609.63,No
CUST-00264,Male,0,No,Yes,46,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,33.28,2435.57,No
CUST-00265,Female,0,No,No,57,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.41,5189.23,No
CUST-00266,Female,0,Yes,Yes,51,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,111.33,7049.76,No
CUST-00267,Female,0,No,No,5,Yes,No,No,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,24.34,652.46,No
CUST-00268,Male,0,No,Yes,15,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,93.19,4945.88,No
CUST-00269,Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.5,8480.7,No
CUST-00270,Female,1,No,No,70,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,One year,Yes,Electronic check,54.45,3163.17,No
CUST-00271,Female,0,No,No,38,Yes,No phone service,No,No,Yes,No internet service,No,No,No internet service,Two year,Yes,Electronic check,112.54,6330.0,No
CUST-00272,Female,0,No,No,39,Yes,Yes,No,No,Yes,No,Yes,No,No internet service,Two year,No,Mailed check,51.93,6919.18,No
CUST-00273,Female,0,No,No,52,Yes,No,No,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,37.21,6461.45,No
CUST-00274,Male,1,Yes,No,3,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.06,8248.01,Yes
CUST-00275,Female,0,Yes,No,29,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,51.67,6669.73,No
CUST-00276,Male,1,Yes,No,31,Yes,No,No,No,No,No internet service,Yes,No,Yes,Two year,Yes,Credit card (automatic),47.08,8105.94,No
CUST-00277,Female,0,Yes,No,66,Yes,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,111.84,2020.39,No
CUST-00278,Male,0,No,Yes,45,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),49.18,5142.97,No
CUST-00279,Female,0,No,No,22,Yes,No phone service,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),75.98,3297.2,Yes
CUST-00280,Female,0,No,No,10,Yes,No,DSL,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.03,6280.66,Yes
CUST-00281,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,67.03,1331.53,No
CUST-00282,Female,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),49.53,1572.4,Yes
CUST-00283,Male,0,Yes,No,67,Yes,No,DSL,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,72.76,1147.8,No
CUST-00284,Female,0,No,No,7,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),58.42,2350.82,Yes
CUST-00285,Male,0,No,No,36,Yes,Yes,No,Yes,Yes,Yes,No internet service,No,No,Two year,Yes,Electronic check,21.82,1635.47,No
CUST-00286,Male,0,Yes,No,67,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,49.3,6728.08,No
CUST-00287,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,One year,Yes,Mailed check,77.18,5105.56,Yes
CUST-00288,Male,0,No,No,71,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No,Two year,No,Credit card (automatic),19.52,3236.98,No
CUST-00289,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,83.57,1797.52,No
CUST-00290,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,No,Two year,Yes,Bank transfer (automatic),21.37,6978.26,No
CUST-00291,Male,1,Yes,No,33,Yes,No phone service,DSL,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,74.82,7646.64,No
CUST-00292,Male,0,Yes,No,59,No,No phone service,Fiber optic,No,No,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,24.38,7409.81,No
CUST-00293,Female,0,Yes,Yes,20,Yes,No,No,No,No internet service,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),103.46,8032.98,No
CUST-00294,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),109.75,7018.88,Yes
CUST-00295,Female,1,No,No,53,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.0,5502.27,Yes
CUST-00296,Female,0,No,Yes,1,Yes,No,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.96,3746.8,No
CUST-00297,Male,0,No,Yes,34,Yes,No,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,109.06,2535.0,No
CUST-00298,Male,1,Yes,No,44,Yes,No,No,No,No internet service,No,No,No,Yes,Two year,No,Credit card (automatic),91.44,73.78,No
CUST-00299,Female,0,No,No,14,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,One year,No,Bank transfer (automatic),106.6,7231.44,Yes
CUST-00300,Male,0,No,No,37,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,64.87,3798.95,No
CUST-00301,Male,0,No,No,35,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),60.63,7577.33,No
CUST-00302,Male,0,No,No,59,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Mailed check,77.83,2808.04,No
CUST-00303,Female,0,No,No,24,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No,No internet service,One year,Yes,Electronic check,64.03,2948.67,No
CUST-00304,Female,0,Yes,Yes,65,Yes,No,Fiber optic,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,35.4,202.2,Yes
CUST-00305,Male,0,No,No,6,Yes,No,DSL,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,101.19,4225.6,Yes
CUST-00306,Female,1,No,Yes,68,Yes,No,No,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),37.39,4254.17,No
CUST-00307,Female,0,Yes,No,38,Yes,Yes,No,Yes,Yes,No,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),93.27,5693.75,No
CUST-00308,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,No,Mailed check,107.78,6515.43,No
CUST-00309,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.43,3028.3,No
CUST-00310,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.68,8055.77,No
CUST-00311,Male,0,No,Yes,36,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),20.41,3973.61,Yes
CUST-00312,Female,0,No,No,54,Yes,No,No,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,84.03,4991.18,No
CUST-00313,Male,0,Yes,Yes,31,Yes,No,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,73.86,5166.06,No
CUST-00314,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Two year,Yes,Credit card (automatic),87.71,7614.98,No
CUST-00315,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,113.86,6023.92,Yes
CUST-00316,Male,0,No,Yes,58,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),63.62,3083.46,No
CUST-00317,Male,0,No,No,61,Yes,No,No,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,85.85,6137.87,No
CUST-00318,Male,0,No,No,6,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,32.57,7755.41,No
CUST-00319,Female,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Two year,Yes,Mailed check,32.28,7143.14,No
CUST-00320,Female,1,No,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),67.83,429.43,No
